TweetId,Text,Username,Language,Hashtags,Cords,ReplyCount,RetweetCount,LikeCount,QuoteCount,Source,Media,Lat,Lon,Hour,Year,Month,MonthName,MonthDay,DayName,Week,Date,Time
1630718681645830149,This inec chairman too like Break.,OkinAbdulrahman,en,,"Coordinates(longitude=4.4752509, latitude=8.4145568)",0,1,2,0,Twitter for iPhone,,8.4145568,4.4752509,23,2023,2,February,28,Tuesday,9,2023-02-28,23:56:45
1630718367391952896,@lolopitakwaa That is what inec need,LaEdisco,en,,"Coordinates(longitude=7.3116751, latitude=5.0587562)",0,0,0,0,Twitter for Android,,5.0587562,7.3116751,23,2023,2,February,28,Tuesday,9,2023-02-28,23:55:30
1630718295463583744,"Wike has stolen Rivers State votes, his judgment is with God,and also the inec chairman God is on the throne, don't forget you have a generation that will still suffer from this no matter where they are",osasere11,en,,"Coordinates(longitude=6.351687, latitude=4.3176116)",0,0,0,0,Twitter for Android,,4.3176116,6.351687,23,2023,2,February,28,Tuesday,9,2023-02-28,23:55:13
1630717266726727685,"@Doinggood_ Irev portal is now open for everyone to view without restrictions. Check your polling unit results to verify if the copy you've got tallies with what INEC uploaded.

https://t.co/f8rCutZmJn",KonetDiana,en,,"Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,0,0,Twitter for Android,,8.961887,7.3045544,23,2023,2,February,28,Tuesday,9,2023-02-28,23:51:08
1630717143716118529,@H_muhammad33 My Vice President regardless of INEC's lies.,OkonMichael14,en,,"Coordinates(longitude=7.234147, latitude=9.2970657)",0,0,1,0,Twitter for Android,,9.2970657,7.234147,23,2023,2,February,28,Tuesday,9,2023-02-28,23:50:38
1630716764618211328,"@GRVlagos @RelevanceTouch Too good for the Job! After eight years of serving Lagos in the Obi and Datti administration, GRV will be vice to Datti, by God's grace! The New Nigeria is still possible, regardless of INEC's dishonesty and unprofessionalism.",OkonMichael14,en,,"Coordinates(longitude=7.234147, latitude=9.2970657)",0,0,1,0,Twitter for Android,,9.2970657,7.234147,23,2023,2,February,28,Tuesday,9,2023-02-28,23:49:08
1630716747689984000,"""INEC lacked efficient planning and transparency during the critical stages of the electoral process,..""",VenonViral,en,,"Coordinates(longitude=7.8499134, latitude=4.5863546)",0,0,0,0,Twitter for Android,,4.5863546,7.8499134,23,2023,2,February,28,Tuesday,9,2023-02-28,23:49:04
1630716651367702533,"Once INEC have finally cook and sell Nigerians the elections results

Then CBN will release cash to political parties for celebration

Abeg Nigerians don't be angry with the state of matter planned by CBN and INEC on Nigerians like this..

We will eventually wake up to glory",djkaycee007,en,,"Coordinates(longitude=3.198942, latitude=6.4826762)",0,0,0,0,Twitter for Android,,6.4826762,3.198942,23,2023,2,February,28,Tuesday,9,2023-02-28,23:48:41
1630715899295432707,"“Labour Party Candidate, Peter Obi, won Rivers State”- BBC 
It's quite unfortunate our leaders fail to understand the world is now a global village. 
Nigerian electoral process is watched and monitored all over 🌎 
We need our results electronically transmitted as promisedby INEC https://t.co/BVKIEgV23u",LawalAkeem05,en,,"Coordinates(longitude=6.7786135, latitude=8.4504401)",0,0,2,0,Twitter for Android,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1630714789214269443/pu/img/30exxKsXyw6KuGw5.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1630714789214269443/pu/vid/480x270/VYWCxXQuNJiJ2b63.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630714789214269443/pu/vid/640x360/E6v549kDyzL0WeEg.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630714789214269443/pu/pl/b3BfUs_tKMjl6IV6.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630714789214269443/pu/vid/1080x606/BMNIdA6yb-I1CuI6.mp4?tag=12', contentType='video/mp4', bitrate=2176000)], duration=44.987, views=32, altText=None)]",8.4504401,6.7786135,23,2023,2,February,28,Tuesday,9,2023-02-28,23:45:42
1630715430816940032,@dj_switchaholic Nigerians are disappointed with the inec,Thomas93456436,en,,"Coordinates(longitude=5.1837664, latitude=12.9801724)",0,0,0,0,Twitter for Android,,12.9801724,5.1837664,23,2023,2,February,28,Tuesday,9,2023-02-28,23:43:50
1630714349483356160,@inec should be arrested and his officIal sent to jail !,Chiboyjakarta,en,,"Coordinates(longitude=-0.3470252, latitude=5.51713)",0,0,0,0,Twitter for iPhone,,5.51713,-0.3470252,23,2023,2,February,28,Tuesday,9,2023-02-28,23:39:32
1630714232281915393,"@channelstv He's right 😂
And also INEC chairman respond positively 👌🏻",khalifa_ringim,en,,"Coordinates(longitude=9.1507977, latitude=12.1449014)",0,0,0,0,Twitter for Android,,12.1449014,9.1507977,23,2023,2,February,28,Tuesday,9,2023-02-28,23:39:04
1630713923119771648,It's glaring Peter Obi's result was manufactured in favour of him. Could you imagine the same person signed for APC &amp; PDP and was accepted by the INEC collation officer(s) in Anambra. Awon ole wo bi a. https://t.co/uxoCMOe6O6,Olumide_stevs,en,,"Coordinates(longitude=-79.888911, latitude=43.60222)",0,0,0,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqF1qzTWAAA8w21?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqF1qzTWAAA8w21?format=jpg&name=orig', altText=None)]",43.60222,-79.888911,23,2023,2,February,28,Tuesday,9,2023-02-28,23:37:51
1630713677258059776,I think INEC chairman will declare the winner this morning.,Moh__Sarkee,en,,"Coordinates(longitude=6.7786135, latitude=8.4504401)",2,0,5,0,Twitter for Android,,8.4504401,6.7786135,23,2023,2,February,28,Tuesday,9,2023-02-28,23:36:52
1630713659927175168,"I think the APC has got something on the INEC chairman. Reason why he’s playing their cards and turning deaf ears to Nigerians. He doesn’t care if the country burns to the ground, so long as his secrets remain buried.",princeaby__,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,Twitter for iPhone,,6.4278856,3.2131467,23,2023,2,February,28,Tuesday,9,2023-02-28,23:36:48
1630713408214511620,"Why should people just hate INEC chairman, on what basis please.

The man have tried his best and stood for a transparent, free, fair and faithful election.

We should appreciate him at least",kargiabdullahi_,en,,"Coordinates(longitude=8.4475987, latitude=11.9296331)",0,0,0,0,Twitter for Android,,11.9296331,8.4475987,23,2023,2,February,28,Tuesday,9,2023-02-28,23:35:48
1630713035626098688,"You just relax videos will start coming up once the finally lie results have been told to millions of Ñigerians to shallow

Becos they will be celebrating money exchanging hands affairs as a system of celebration now..

It's only INEC that's celebrating right now just like CBN Oo",djkaycee007,en,,"Coordinates(longitude=3.198942, latitude=6.4826762)",0,0,0,0,Twitter for Android,,6.4826762,3.198942,23,2023,2,February,28,Tuesday,9,2023-02-28,23:34:19
1630712954940211204,@inecnigeria Y'all fraud!!! @INTERPOL_HQ arrest the Inec chairman!,Paulstoness,en,,"Coordinates(longitude=3.4374437, latitude=6.529347)",0,0,2,0,Twitter for Android,,6.529347,3.4374437,23,2023,2,February,28,Tuesday,9,2023-02-28,23:34:00
1630712844537810948,"Irev portal is now open for everyone to view without restrictions. Check your polling unit results to verify if the copy you've got tallies with what INEC uploaded.

https://t.co/f8rCutZmJn",KonetDiana,en,,"Coordinates(longitude=7.3045544, latitude=8.961887)",0,1,4,0,Twitter for Android,,8.961887,7.3045544,23,2023,2,February,28,Tuesday,9,2023-02-28,23:33:33
1630712528299872256,What the INEC wants that they shall get,_kloze_beatz,en,,"Coordinates(longitude=2.7063037, latitude=6.3703877)",0,0,0,0,Twitter for iPhone,,6.3703877,2.7063037,23,2023,2,February,28,Tuesday,9,2023-02-28,23:32:18
1630712186015195139,The fact the TV display scoresheet from INEC is in excel format (which is EASILY editable) is so funny to me! On a N300B budget lol,Ony_GoodSoul,en,,"Coordinates(longitude=2.7063037, latitude=6.3703877)",0,0,0,0,Twitter for iPhone,,6.3703877,2.7063037,23,2023,2,February,28,Tuesday,9,2023-02-28,23:30:56
1630711692572196864,"💥JUST IN: 

Commonwealth Observers departing INEC's National Collation Centre As INEC chairman is confused on what to do after taking bribe from Tinubu on the night of Election day https://t.co/F9KpoIXDny",Salem_Adaidu,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",4,16,85,1,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqFzpGBXgAA9dxB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqFzpGBXgAA9dxB?format=jpg&name=orig', altText=None)]",6.4278856,3.2131467,23,2023,2,February,28,Tuesday,9,2023-02-28,23:28:59
1630711320164048897,"As NYSC member or INEC Adhoc staff in the forthcoming elections,once you fail to upload or transmit your results after the elections,just know that you might be transmitted to see your maker that day...
Any action outside inec's stipulated guide lines is playing with 🔥🔥",IAMVINTAGE4,en,,"Coordinates(longitude=5.3656536, latitude=6.5566356)",0,1,1,1,Twitter for Android,,6.5566356,5.3656536,23,2023,2,February,28,Tuesday,9,2023-02-28,23:27:30
1630710571959046144,"Earn yourself some respects .So wat is his / her business in that PU ? When he is not an abserver, police , or inec officials.      And mind you party agent vote first ! I don't think you vote🤡",Earthbreaker_SD,en,,"Coordinates(longitude=3.7770114, latitude=7.2991429)",0,0,1,0,Twitter for iPhone,,7.2991429,3.7770114,23,2023,2,February,28,Tuesday,9,2023-02-28,23:24:32
1630710380237402112,INEC resumes collation of #ElectionResults after a “40min” break,nkechinna,en,['ElectionResults'],"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,Twitter for iPhone,,6.4278856,3.2131467,23,2023,2,February,28,Tuesday,9,2023-02-28,23:23:46
1630710319201890305,"Again I am warning NYSC members and INEC adhoc staff in forthcoming elections......
If you know or feel the system or your superiors have been compromised don't risk your life for any election duty....
Or you have plan to sell ur results sheet just stay out this election",IAMVINTAGE4,en,,"Coordinates(longitude=5.3656536, latitude=6.5566356)",0,1,1,1,Twitter for Android,,6.5566356,5.3656536,23,2023,2,February,28,Tuesday,9,2023-02-28,23:23:31
1630709903777046529,"@ifyxavier @sunfloweryetty Stop spewing nonsense... So wat is his / her business in that PU ? When he is not an abserver, police , or inec officials.      And mind you party agent vote first ! I don't think you vote🤡",Earthbreaker_SD,en,,"Coordinates(longitude=3.7770114, latitude=7.2991429)",1,0,1,0,Twitter for iPhone,,7.2991429,3.7770114,23,2023,2,February,28,Tuesday,9,2023-02-28,23:21:52
1630709480190009345,@AishaYesufu I have been saying this . There is more going on here beyond just rigging. The whole thing is manufactured. And now they trying to correct and correct and it looks so idiotic I can’t even believe INEC chairman will see this and still be insisting we have correct election results,opebanwo,en,,"Coordinates(longitude=-96.234587, latitude=41.175884)",3,8,20,0,Twitter for iPhone,,41.175884,-96.234587,23,2023,2,February,28,Tuesday,9,2023-02-28,23:20:11
1630707830943633413,@segunfamisa Heroku runs on AWS so it definitely has the capacity to handle anything inec throws at it. You can question the logic as to why they chose Heroku instead of AWS or Azure or GCP or Linode but Heroku will also get the job done. The failure of the system is one of two things either,ibrahimballa20,en,,"Coordinates(longitude=4.3070774, latitude=50.8567821)",1,0,3,0,Twitter Web App,,50.8567821,4.3070774,23,2023,2,February,28,Tuesday,9,2023-02-28,23:13:38
1630707719152779275,@kaysings10 I go save the girl too. What is she looking for in Inec Portal.,Salem_Adaidu,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",1,0,0,0,Twitter for Android,,6.4278856,3.2131467,23,2023,2,February,28,Tuesday,9,2023-02-28,23:13:11
1630707656691265539,Please INEC are you declaring the Asiwaju of gbogbo agbaye this night or not! I need to sleep,LaraTheLaw,en,,"Coordinates(longitude=2.7063037, latitude=6.3703877)",0,0,0,0,Twitter for iPhone,,6.3703877,2.7063037,23,2023,2,February,28,Tuesday,9,2023-02-28,23:12:57
1630707019828060162,"As Inec declares Asiwaju Bola Ahmed Tinubu as the President Elect of the Federal Republic of Nigeria. I must admit that H.E Peter Obi really had an impressive outing, surpassing expectations, despite the fact that I never supported his Candidacy. I commend him🙌🏾🙌🏾 https://t.co/BrezzG6hpM",lawnreigh1,en,,"Coordinates(longitude=6.7786135, latitude=8.4504401)",12,2,32,1,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqFvZFKX0AAGRo3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqFvZFKX0AAGRo3?format=jpg&name=orig', altText=None)]",8.4504401,6.7786135,23,2023,2,February,28,Tuesday,9,2023-02-28,23:10:25
1630706237930127363,INEC as a commission should be arrested,Chiboyjakarta,en,,"Coordinates(longitude=-0.3470252, latitude=5.51713)",0,0,0,0,Twitter for iPhone,,5.51713,-0.3470252,23,2023,2,February,28,Tuesday,9,2023-02-28,23:07:18
1630706141880623107,"As Inec declares Asiwaju Bola Ahmed Tinubu as President Elect of the Federal Republic of Nigeria, the perennial Presidential Ambition of H.E. Atiku Abubakar comes to an End. (1993-2023). I wish him Safe Journey on his final retirement to Dubai ✈️✈️.  Waziri Adamawa 👏🏾👏🏾 https://t.co/z9BBdwPbDi",lawnreigh1,en,,"Coordinates(longitude=6.7786135, latitude=8.4504401)",2,10,77,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqFul37WwAAa5tx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqFul37WwAAa5tx?format=jpg&name=orig', altText=None)]",8.4504401,6.7786135,23,2023,2,February,28,Tuesday,9,2023-02-28,23:06:55
1630705682302337024,@instablog9ja Nigeria INEC oooo😏😔,LydiaLisa8,pl,,"Coordinates(longitude=5.0200801, latitude=5.010849)",0,0,0,0,Twitter for Android,,5.010849,5.0200801,23,2023,2,February,28,Tuesday,9,2023-02-28,23:05:06
1630705296476651520,INEC BVRs be like🤣 Yakubo https://t.co/c2DKqFkxEp,beekashie,tl,,"Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,3,0,Twitter for iPhone,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1630705208002064385/pu/img/IdxBpvg0ivaleOkT.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1630705208002064385/pu/pl/ZeeWoEiH-tuU592K.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630705208002064385/pu/vid/576x1024/p5air8YwhDzMi_F2.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630705208002064385/pu/vid/320x568/-RBQco7PMBEds8Eu.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630705208002064385/pu/vid/480x852/vndCv-0gH3sadK6h.mp4?tag=12', contentType='video/mp4', bitrate=950000)], duration=68.166, views=29, altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqFtvzAWIAMaHPI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqFtvzAWIAMaHPI?format=jpg&name=orig', altText=None)]",8.961887,7.3045544,23,2023,2,February,28,Tuesday,9,2023-02-28,23:03:34
1630704563152977922,"You dy post INEC results, shey you fit post your semester result? #CongratulationsObidatti #NigeriaDecides2023 #ElectionResult",OfficialEdutips,en,"['CongratulationsObidatti', 'NigeriaDecides2023', 'ElectionResult']","Coordinates(longitude=4.3694727, latitude=12.2112996)",0,0,2,0,Twitter for iPhone,,12.2112996,4.3694727,23,2023,2,February,28,Tuesday,9,2023-02-28,23:00:39
1630704482039345157,"@inecnigeria Just how they are often late on election days, INEC chairman this is 12 am. 

Is it a culture to be Late? 

The world is watching.

#2023Verdict 
#electionresults2023 #NigeriaDecides2023",real_otapretty,en,"['2023Verdict', 'electionresults2023', 'NigeriaDecides2023']","Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,1,0,Twitter for iPhone,,8.961887,7.3045544,23,2023,2,February,28,Tuesday,9,2023-02-28,23:00:20
1630704413781139460,"For those who forget, let's remind you of what INEC told the whole world...",basseypeter,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",0,0,0,0,Twitter for Android,,6.4278856,3.2131467,23,2023,2,February,28,Tuesday,9,2023-02-28,23:00:03
1630703402953977856,"💥BREAKING 

Compiled  Results Of The 2023 Presidential Election.  Asiwaju Tinubu Will Be Announced President Elect By INEC In The Next Hour Or Tomorrow Morning.
Tony okocha Reporting for Delta Restoration media Team..",Sheikhsoja,en,,"Coordinates(longitude=13.0432909, latitude=11.7826542)",0,0,2,0,Twitter for Android,,11.7826542,13.0432909,22,2023,2,February,28,Tuesday,9,2023-02-28,22:56:02
1630703117846077441,"The INEC chairman should just tell us who the President of Nigeria is.
We are tired of hearing, ONE MILLIYAN EIGHT HANDIRED AND SEBUNTY POOR THOUSAND NAN HANDIRED AND PIPTY TWO BOTES.😂
 #electionresults2023",onlystudentmeme,en,['electionresults2023'],"Coordinates(longitude=3.1000926, latitude=6.4481668)",0,0,1,0,Twitter for iPhone,,6.4481668,3.1000926,22,2023,2,February,28,Tuesday,9,2023-02-28,22:54:54
1630702925201678340,"@commonwealthsec @UKinNigeria @UKParliament @PeterObiUSA @PeterObi @VP @AreaFada1 @channelstv @AIT_Online @icpcnigeria @ICC We have being treated unjustly, we seek for a New Nigeria, the Presidential results as announced by INEC Nigeria did not reflect the will of the people.",poubadire,en,,"Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,0,0,Twitter for Android,,8.961887,7.3045544,22,2023,2,February,28,Tuesday,9,2023-02-28,22:54:09
1630702500327174145,yahoo boys dey learn for where INEC dey😌💔,MudiComedy101,en,,"Coordinates(longitude=9.7584323, latitude=10.2469004)",0,0,0,0,Twitter for Android,,10.2469004,9.7584323,22,2023,2,February,28,Tuesday,9,2023-02-28,22:52:27
1630702435512483842,"After God, fear INEC 🥲 #electionresults2023 #presidentialelection2023 #INECFailedNigerians #INECIsCorrupt",OlubanwoPraise,en,"['electionresults2023', 'presidentialelection2023', 'INECFailedNigerians', 'INECIsCorrupt']","Coordinates(longitude=7.1415877, latitude=4.803997)",0,0,0,0,Twitter for iPhone,,4.803997,7.1415877,22,2023,2,February,28,Tuesday,9,2023-02-28,22:52:12
1630701933982826497,Gaskiya dai yakamata ace INEC tayima Atikun adamawa refunding 🤪🙄 https://t.co/z6cyfwIpVH,sir_gwany,in,,"Coordinates(longitude=4.1676764, latitude=12.4259548)",0,0,2,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqFqwvyX0AIiECe?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqFqwvyX0AIiECe?format=jpg&name=orig', altText=None)]",12.4259548,4.1676764,22,2023,2,February,28,Tuesday,9,2023-02-28,22:50:12
1630701835173470209,"@instablog9ja Haaa, egbami and na Senate President b ds. You gave a rule or an act to a regulator or body- INEC. They have come out to the ppl that this our guidelines based on the Act given and it is what we will used.",Blake_RNG,en,,"Coordinates(longitude=2.7063037, latitude=6.3703877)",1,0,1,0,Twitter for Android,,6.3703877,2.7063037,22,2023,2,February,28,Tuesday,9,2023-02-28,22:49:49
1630700648009285632,@Dj_Abba INEC are trying magic.,borostibobo,en,,"Coordinates(longitude=6.5013564, latitude=9.5637137)",0,0,1,0,Twitter for Android,,9.5637137,6.5013564,22,2023,2,February,28,Tuesday,9,2023-02-28,22:45:06
1630700471391252486,"Four pics one word.... Clue: - Cassava.. Garri... Ewa.. AGBADO eeeeeeehhhhhh🌚
#electionresults2023
#Nigeria
#INECElectionResult
Iheanacho
#BBTitans
INEC https://t.co/L6cefLXMeX",phisawlar,en,"['electionresults2023', 'Nigeria', 'INECElectionResult', 'BBTitans']","Coordinates(longitude=32.2692963, latitude=34.562636)",0,0,0,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqFpb8xXoAMNWPa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqFpb8xXoAMNWPa?format=jpg&name=orig', altText=None)]",34.562636,32.2692963,22,2023,2,February,28,Tuesday,9,2023-02-28,22:44:23
1630700028581883906,"@fkeyamo Your efforts towards APC is appreciated sir. There's something I don't understand, the 25% votes from FCT that LP is saying OfficialBAT was not able to get, may require inec to cancel the election. Plz enlighten us more because I'm beginning to be scared.",salisulade,en,,"Coordinates(longitude=5.6130781, latitude=8.7558918)",2,0,0,0,Twitter for Android,,8.7558918,5.6130781,22,2023,2,February,28,Tuesday,9,2023-02-28,22:42:38
1630699386442244104,"The Presidential and National Assembly elections held on 25/3/23 are a disgrace to humanity and an insult to Nigerians. The INEC Chairman displayed utmost incompetence, arrogance &amp; comprise. It is a case of ethnicity over capacity. He just increased the cleavages among Nigerians",johnsonnwofia1,en,,"Coordinates(longitude=7.3597679, latitude=6.8050473)",1,0,0,0,Twitter for Android,,6.8050473,7.3597679,22,2023,2,February,28,Tuesday,9,2023-02-28,22:40:05
1630697238862102528,"Enough of this funny songs and voice notes about this election ... 
What can be done to stop Inec from putting the future of Nigeria at risk again.
🤔
#INECElectionResult #electionresults2023 #CongratulationsObidatti",RaphaelLily,en,"['INECElectionResult', 'electionresults2023', 'CongratulationsObidatti']","Coordinates(longitude=6.6269298, latitude=5.2050072)",0,0,1,0,Twitter for Android,,5.2050072,6.6269298,22,2023,2,February,28,Tuesday,9,2023-02-28,22:31:33
1630696669556645892,"@AyodeleTaiwoMi1 @mcmiti_ They uncovered nothing mugu,the inec chairman plant it there to cover up his atrocities",realjigi,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",1,0,0,0,Twitter for Android,,6.4278856,3.2131467,22,2023,2,February,28,Tuesday,9,2023-02-28,22:29:17
1630696622714765314,"If everyone could believe with my opinion, I would want us all to accept and embrace INEC results and stay at peace &amp; unity within our societies, furthermore pray for the progress and betterment of our country Nigeria.",kargiabdullahi_,en,,"Coordinates(longitude=8.4475987, latitude=11.9296331)",0,0,2,0,Twitter for Android,,11.9296331,8.4475987,22,2023,2,February,28,Tuesday,9,2023-02-28,22:29:06
1630696515734740998,Make I calm my nerves small INEC wan Scatter mental health https://t.co/xp5nz3Oerc,___PROSPERO__,en,,"Coordinates(longitude=7.0452547, latitude=6.1945496)",0,0,3,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqFl1F0XoAIQ60L?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqFl1F0XoAIQ60L?format=jpg&name=orig', altText=None)]",6.1945496,7.0452547,22,2023,2,February,28,Tuesday,9,2023-02-28,22:28:40
1630696359937339400,"FOOD IS THE WAY TO A MANS HEART: INEC chairman confirms as he treats delegates to a dinner after complaints of dehydration
.
.
.
.
.Fashola Obi Atiku Wike Rivers RCCG Sanwo Olu Obasanjo https://t.co/rWRvPLIXaW",zammysblog,en,,"Coordinates(longitude=3.2131467, latitude=6.4278856)",2,5,12,0,Twitter for iPhone,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1630696213065396225/pu/img/k9jvu7BRl3jkRyxt.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1630696213065396225/pu/vid/470x270/aKR7f9LDiR6KYYKY.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630696213065396225/pu/pl/JOTwNeetmDX7E_AJ.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1630696213065396225/pu/vid/720x412/tJpFFDLHVNwZUO_a.mp4?tag=12', contentType='video/mp4', bitrate=832000)], duration=64.0, views=608, altText=None)]",6.4278856,3.2131467,22,2023,2,February,28,Tuesday,9,2023-02-28,22:28:03
1630696250755489792,"INEC Mahmoud yakubu ITT
International thief thief",kkObiefuna,in,,"Coordinates(longitude=-96.977527, latitude=32.620678)",0,0,0,0,Twitter for Android,,32.620678,-96.977527,22,2023,2,February,28,Tuesday,9,2023-02-28,22:27:37
1630696144811573248,INEC are the biggest event planners. WHATT!!!!,Fvdll,en,,"Coordinates(longitude=7.3045544, latitude=8.961887)",0,0,0,0,Twitter for iPhone,,8.961887,7.3045544,22,2023,2,February,28,Tuesday,9,2023-02-28,22:27:12
1630696060409507841,"Carry waka nah Naija ways now

If you don't pass right,
U have to pass left 🥺

Remember O pass nah pass 🥺

Only that this time, it's too glaring that INEC is thinking of a way to present the winner to Ñigerians 🥺

This politicians will not kill we the masses of Nigeria 🥺 O",djkaycee007,en,,"Coordinates(longitude=3.198942, latitude=6.4826762)",0,0,0,0,Twitter for Android,,6.4826762,3.198942,22,2023,2,February,28,Tuesday,9,2023-02-28,22:26:52
1630695884777304064,"Fuck every #INEC Member, They betrayed Nigeria 🇳🇬, Most of Nigerians are now tormented 😫 due to this #INECChairman Yakubu **Africa should wake up and change the mindset of elections thieves🤦‍♂️Shame Africa @Nigeria Shame Tinubu🥹Shame Buhari 🙁😒 What a shit day to me🤦‍♂️🤦‍♂️ https://t.co/PokRzqkla0",TaabuDerrick,en,"['INEC', 'INECChairman']","Coordinates(longitude=32.4166234, latitude=0.1648531)",0,0,1,0,Twitter for iPhone,"[Photo(previewUrl='https://pbs.twimg.com/media/FqFlQUDWcAghKFD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqFlQUDWcAghKFD?format=jpg&name=orig', altText=None)]",0.1648531,32.4166234,22,2023,2,February,28,Tuesday,9,2023-02-28,22:26:10
1630695627678941184,"Discrediting the BiVAS, casting aspersion on the integrity of the INEC Chairman, denying the conduct of the election or misinforming the citizens can't manufacture votes you failed to get at the polls. 
Calling for outright cancellation is neither painting you in good light",Micadesina,en,,"Coordinates(longitude=4.4752509, latitude=8.4145568)",0,0,0,0,Twitter for Android,,8.4145568,4.4752509,22,2023,2,February,28,Tuesday,9,2023-02-28,22:25:09
1630695462737960962,"@mrmacaronii Results that we stayed up all night to defend and ensure was uploaded at our Polling Unit wasn’t recorded on INEC portal. 
This one Shock me because we even clap and pray for them… https://t.co/azET7GNW3Z",Alozie41496239,en,,"Coordinates(longitude=-2.284883, latitude=52.357583)",0,0,0,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqFk4HhWYAAD1Op?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqFk4HhWYAAD1Op?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqFk4Y9XgAML1Ve?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqFk4Y9XgAML1Ve?format=jpg&name=orig', altText=None)]",52.357583,-2.284883,22,2023,2,February,28,Tuesday,9,2023-02-28,22:24:29
1630695332823674881,"@ukasociable @mrmacaronii @AirtelNigeria Results that we stayed up all night to defend and ensure was uploaded at our Polling Unit wasn’t recorded on INEC portal. 
This one Shock me because we even clap and pray for them… https://t.co/LjguRdXqTa",Alozie41496239,en,,"Coordinates(longitude=-2.284883, latitude=52.357583)",1,0,0,0,Twitter for Android,"[Photo(previewUrl='https://pbs.twimg.com/media/FqFkwZpWYAIiCug?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqFkwZpWYAIiCug?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FqFkwwkXwAMu1Ri?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FqFkwwkXwAMu1Ri?format=jpg&name=orig', altText=None)]",52.357583,-2.284883,22,2023,2,February,28,Tuesday,9,2023-02-28,22:23:58
1630695328776089603,@MissPearls They should better arrest INEC chairman,IorkosuJonathan,en,,"Coordinates(longitude=5.5532952, latitude=6.2445092)",0,0,0,0,Twitter for Android,,6.2445092,5.5532952,22,2023,2,February,28,Tuesday,9,2023-02-28,22:23:57
